timestamp,ch1,ch2,ch3,ch4,ch5
0,0.0037625511176884174,0.042203374207019806,0.006153060123324394,0.005416316445916891,0.025288881734013557
1.0,0.0036100861616432667,0.050162769854068756,0.007934012450277805,0.0042720637284219265,0.02391805499792099
2.0,0.0035832575522363186,0.04009630158543587,0.008131621405482292,0.006750811822712421,0.011923295445740223
3.0,0.003694498911499977,0.0415978841483593,0.006822462659329176,0.00820560660213232,0.007783684879541397
4.0,0.0034451885148882866,0.04191964864730835,0.004065811634063721,0.008660230785608292,0.013267001137137413
5.0,0.011054703034460545,0.0745479017496109,0.017303166911005974,0.008717583492398262,0.016694074496626854
6.0,0.040551140904426575,0.13423578441143036,0.05529108643531799,0.048311810940504074,0.026023251935839653
7.0,0.08696860074996948,0.1728478968143463,0.09416329115629196,0.07420158386230469,0.026659708470106125
8.0,0.10931290686130524,0.20851047337055206,0.15433037281036377,0.09382874518632889,0.0467815175652504
9.0,0.15976902842521667,0.3005359470844269,0.1859528124332428,0.10952235013246536,0.05911896750330925
10.0,0.17419889569282532,0.3383972644805908,0.18375933170318604,0.11164437979459763,0.07047725468873978
