timestamp,ch1,ch2,ch3,ch4,ch5
0,0.955497682094574,1.0431113243103027,0.9540735483169556,1.1144475936889648,1.3267253637313843
1.0,0.9555200338363647,1.0427212715148926,0.9540448784828186,1.114537000656128,1.3290352821350098
2.0,0.9555519223213196,1.0429030656814575,0.9540448784828186,1.1145853996276855,1.3303145170211792
3.0,0.9555327892303467,1.0427249670028687,0.9540448784828186,1.1147269010543823,1.3309276103973389
4.0,0.955497682094574,1.0425053834915161,0.9540417194366455,1.1147305965423584,1.3286488056182861
5.0,0.9554498791694641,1.0428121089935303,0.9540703296661377,1.1146970987319946,1.3270584344863892
6.0,0.955491304397583,1.042868971824646,0.9540607929229736,1.1144996881484985,1.3267431259155273
7.0,0.9555200338363647,1.0434521436691284,0.9540735483169556,1.1143769025802612,1.3267786502838135
8.0,0.9555550813674927,1.0433650016784668,0.9540799260139465,1.114406704902649,1.3269296884536743
9.0,0.9555742144584656,1.0432173013687134,0.9540639519691467,1.1143434047698975,1.326649785041809
10.0,0.9555487036705017,1.0430355072021484,0.9540767073631287,1.1143583059310913,1.3269340991973877
