timestamp,ch1,ch2,ch3,ch4,ch5
0,0.0028909482061862946,0.031220151111483574,0.0016450975090265274,0.005849957466125488,0.011112840846180916
1.0,0.002876552287489176,0.03256773576140404,0.0018871689680963755,0.007350915111601353,0.012951417826116085
2.0,0.0030702415388077497,0.027006009593605995,0.002055136952549219,0.008414034731686115,0.014811827801167965
3.0,0.00253039738163352,0.03324931487441063,0.0021317105274647474,0.007597113028168678,0.01334308460354805
4.0,0.002876552287489176,0.03167164325714111,0.002482467098161578,0.0077523826621472836,0.013294125907123089
5.0,0.0024891728535294533,0.0303689893335104,0.08796578645706177,0.005964662414044142,0.01199408620595932
6.0,0.006377360783517361,0.03447587043046951,0.36594030261039734,0.007086533587425947,0.008958680555224419
7.0,0.017584530636668205,0.03891829773783684,0.7573500275611877,0.006332558114081621,0.010329509153962135
8.0,0.02241433411836624,0.038833506405353546,0.9071452617645264,0.005095981527119875,0.011335797607898712
9.0,0.02374332956969738,0.03497229516506195,0.848470151424408,0.004445520229637623,0.03811591863632202
10.0,0.012591787613928318,0.02177293784916401,0.5207301378250122,0.0038132434710860252,0.051187753677368164
