timestamp,ch1,ch2,ch3,ch4,ch5
0,0.024808621034026146,0.044547419995069504,0.0037619874347001314,0.025198737159371376,0.03906266763806343
1.0,0.01885986514389515,0.05338044837117195,0.0037916286382824183,0.014996982179582119,0.043718986213207245
2.0,0.01415569894015789,0.05413123965263367,0.0035643780138343573,0.007279574405401945,0.024260763078927994
3.0,0.014819216914474964,0.0415978841483593,0.0032136214431375265,0.00894139800220728,0.016819115728139877
4.0,0.017821403220295906,0.04374299943447113,0.003290195018053055,0.01443884614855051,0.013098292984068394
5.0,0.05239500105381012,0.03153141215443611,0.018140535801649094,0.02085673250257969,0.023722216486930847
6.0,0.13701051473617554,0.029868947342038155,0.048056118190288544,0.05041566491127014,0.025337837636470795
7.0,0.20063753426074982,0.018799128010869026,0.0837443470954895,0.11112681031227112,0.037528425455093384
8.0,0.36246517300605774,0.046969372779130936,0.12462722510099411,0.17561620473861694,0.042424239218235016
9.0,0.4214436411857605,0.08889083564281464,0.16301283240318298,0.22680403292179108,0.039241958409547806
10.0,0.40904751420021057,0.10855670273303986,0.15780335664749146,0.25734078884124756,0.047466933727264404
