timestamp,ch1,ch2,ch3,ch4,ch5
0,0.026454983279109,0.0609264001250267,0.002709717722609639,0.004053844604641199,0.027296166867017746
1.0,0.02025691792368889,0.05836784839630127,0.003045653225854039,0.0030648631509393454,0.04918046295642853
2.0,0.01322847604751587,0.05398593470454216,0.009062858298420906,0.005358964204788208,0.07199495285749435
3.0,0.015400285832583904,0.0484086312353611,0.011742932721972466,0.0058247786946594715,0.07762514054775238
4.0,0.02121097594499588,0.04921305179595947,0.014650261029601097,0.005462478380650282,0.07175015658140182
5.0,0.022678038105368614,0.04886012151837349,0.016781970858573914,0.003225729800760746,0.04776068404316902
6.0,0.020547449588775635,0.07020404189825058,0.04913555830717087,0.012639935128390789,0.04555756598711014
7.0,0.0429186075925827,0.0958918109536171,0.1430889070034027,0.020316777750849724,0.05001275613903999
8.0,0.10548035055398941,0.13938407599925995,0.20697349309921265,0.049990419298410416,0.06881268322467804
9.0,0.19908800721168518,0.1760655790567398,0.2224191427230835,0.08959583938121796,0.09319383651018143
10.0,0.2721089720726013,0.16072797775268555,0.2002103179693222,0.10439839214086533,0.12149167060852051
