timestamp,ch1,ch2,ch3,ch4,ch5
0,0.9558707475662231,1.0436490774154663,0.9540767073631287,1.1142950057983398,1.3261122703552246
1.0,0.9559823870658875,1.0474892854690552,0.9544810056686401,1.1167041063308716,1.3265787363052368
2.0,0.9565499424934387,1.0498147010803223,0.9557797312736511,1.1207330226898193,1.3269963264465332
3.0,0.9578253030776978,1.0544692277908325,0.9571866989135742,1.122989535331726,1.329004168510437
4.0,0.9587244987487793,1.0551698207855225,0.9582976698875427,1.1230714321136475,1.3371509313583374
5.0,0.9596523642539978,1.0546395778656006,0.9575496315956116,1.1202564239501953,1.3421350717544556
6.0,0.9595534801483154,1.0502198934555054,0.9567283391952515,1.1195489168167114,1.3438364267349243
7.0,0.9586160778999329,1.0436793565750122,0.9556524157524109,1.1191579103469849,1.3385902643203735
8.0,0.9574394822120667,1.0419789552688599,0.9553532004356384,1.1192697286605835,1.3333396911621094
9.0,0.9563872814178467,1.0416607856750488,0.9554423093795776,1.1178175210952759,1.3303500413894653
10.0,0.95586758852005,1.0418009757995605,0.9555855393409729,1.1194260120391846,1.3287198543548584
