timestamp,ch1,ch2,ch3,ch4,ch5
0,0.005188395269215107,0.03227531537413597,0.004097923170775175,0.010218540206551552,0.01710757054388523
1.0,0.007582686375826597,0.03443601727485657,0.005407084710896015,0.007118708454072475,0.023183679208159447
2.0,0.007444617338478565,0.04037313908338547,0.004661109764128923,0.008314717561006546,0.023085765540599823
3.0,0.013255303725600243,0.04143011197447777,0.007356006186455488,0.009665997698903084,0.03517843037843704
4.0,0.042170681059360504,0.03301053121685982,0.03378378227353096,0.012035638093948364,0.047075264155864716
5.0,0.057099178433418274,0.031830716878175735,0.11363028734922409,0.014991387724876404,0.07047725468873978
6.0,0.07183398306369781,0.05452221259474754,0.17215228080749512,0.04651149362325668,0.07414911687374115
7.0,0.08064686506986618,0.05543389171361923,0.20934975147247314,0.09285654127597809,0.10621671378612518
8.0,0.07832258939743042,0.07588859647512436,0.18394212424755096,0.11526739597320557,0.12682810425758362
9.0,0.09323668479919434,0.08312837034463882,0.24837511777877808,0.1398002654314041,0.13872495293617249
10.0,0.10756970942020416,0.10248805582523346,0.2781696617603302,0.12473894655704498,0.11424586176872253
