timestamp,ch1,ch2,ch3,ch4,ch5
0,0.9561864137649536,1.044141411781311,0.9540480375289917,1.1173781156539917,1.328488826751709
1.0,0.9583418369293213,1.0497767925262451,0.9543473124504089,1.1222150325775146,1.3299636840820312
2.0,0.9595885872840881,1.0527422428131104,0.9565659761428833,1.126072645187378,1.3317137956619263
3.0,0.9606471657752991,1.0544843673706055,0.9591953158378601,1.1272679567337036,1.333930492401123
4.0,0.9591836333274841,1.0524089336395264,0.9604399800300598,1.1263631582260132,1.3347877264022827
5.0,0.9579241871833801,1.0515491962432861,0.960506796836853,1.1237640380859375,1.3346011638641357
6.0,0.9568591713905334,1.0506629943847656,0.9579411149024963,1.1222336292266846,1.3322291374206543
7.0,0.956100344657898,1.0475120544433594,0.9565946459770203,1.1205580234527588,1.329066276550293
8.0,0.9557368159294128,1.0433233976364136,0.955722451210022,1.1176462173461914,1.327333927154541
9.0,0.9555838108062744,1.0414676666259766,0.9548502564430237,1.1160823106765747,1.3263965845108032
10.0,0.9555487036705017,1.040528416633606,0.9544268846511841,1.1151961088180542,1.3259212970733643
