timestamp,ch1,ch2,ch3,ch4,ch5
0,0.007306547369807959,0.05632998049259186,0.006913856603205204,0.023082289844751358,0.013756582513451576
1.0,0.010364356450736523,0.05193249508738518,0.005542941391468048,0.027688676491379738,0.011352337896823883
2.0,0.009367117658257484,0.05750979483127594,0.01588531956076622,0.025779254734516144,0.006848187651485205
3.0,0.0255545973777771,0.10856358706951141,0.021946988999843597,0.027538999915122986,0.00805030856281519
4.0,0.04056554287672043,0.16428300738334656,0.042357560247182846,0.046844422817230225,0.011700337752699852
5.0,0.051039185374975204,0.18040943145751953,0.05215156450867653,0.06532173603773117,0.04134715348482132
6.0,0.046073272824287415,0.16603714227676392,0.05151180550456047,0.06904825568199158,0.054125234484672546
7.0,0.02835065871477127,0.10003674775362015,0.04511421173810959,0.05176137015223503,0.059118956327438354
8.0,0.01924724504351616,0.04895360395312309,0.02636355720460415,0.025882769376039505,0.03929091989994049
9.0,0.014155698008835316,0.034045036882162094,0.017300700768828392,0.013351944275200367,0.022498268634080887
10.0,0.011526495218276978,0.027189362794160843,0.010142296552658081,0.011523661203682423,0.012532626278698444
