timestamp,ch1,ch2,ch3,ch4,ch5
0,0.00741778826341033,0.032436203211545944,0.08688139915466309,0.005577183328568935,0.04776068031787872
1.0,0.008676771074533463,0.0279314536601305,0.14144377410411835,0.010965521447360516,0.05270544812083244
2.0,0.009257839992642403,0.019205685704946518,0.1574377864599228,0.01246647723019123,0.054418984800577164
3.0,0.0070716338232159615,0.024116987362504005,0.1310248225927353,0.014133895747363567,0.03973154351115227
4.0,0.005037893075495958,0.02478298917412758,0.12453582137823105,0.010355625301599503,0.034199267625808716
5.0,0.0056189619936048985,0.0433918833732605,0.155792698264122,0.009320483542978764,0.03067428059875965
6.0,0.006047565955668688,0.05008667707443237,0.2002103179693222,0.007710416801273823,0.025190966203808784
7.0,0.006200030911713839,0.06776831299066544,0.21666128933429718,0.0061353216879069805,0.028422202914953232
8.0,0.004650514107197523,0.06065826117992401,0.17635639011859894,0.005663911812007427,0.03057636134326458
9.0,0.0057714274153113365,0.058942168951034546,0.1462876796722412,0.008044741116464138,0.036059677600860596
10.0,0.005466497037559748,0.048929329961538315,0.15963125228881836,0.010131810791790485,0.034982599318027496
