timestamp,ch1,ch2,ch3,ch4,ch5
0,0.03416135534644127,0.0573333315551281,0.0026207936462014914,0.020230049267411232,0.008545182645320892
1.0,0.03706670179963112,0.0481785386800766,0.002467646263539791,0.011150170117616653,0.00996496994048357
2.0,0.03832568600773811,0.056115467101335526,0.0024528256617486477,0.008614067919552326,0.015056620351970196
3.0,0.034839265048503876,0.05761704966425896,0.0022552162408828735,0.007941224612295628,0.01613370142877102
4.0,0.02970648929476738,0.07617231458425522,0.0030308328568935394,0.007371897809207439,0.016035787761211395
5.0,0.059244152158498764,0.08039334416389465,0.011300782673060894,0.02094346284866333,0.015056618489325047
6.0,0.12354908883571625,0.12924838066101074,0.014741656370460987,0.05070383474230766,0.029450323432683945
7.0,0.1902751326560974,0.13927681744098663,0.014924445189535618,0.07059536874294281,0.038850292563438416
8.0,0.22901302576065063,0.14152918756008148,0.009791540913283825,0.09399521350860596,0.042277369648218155
9.0,0.22833511233329773,0.12485089898109436,0.006303736940026283,0.07349937409162521,0.028764914721250534
10.0,0.1695503294467926,0.10511581599712372,0.010675843805074692,0.059731967747211456,0.016280578449368477
