timestamp,ch1,ch2,ch3,ch4,ch5
0,0.9558452367782593,1.0421720743179321,0.9545987844467163,1.1151885986328125,1.3286799192428589
1.0,0.9560557007789612,1.0420433282852173,0.9563018083572388,1.1155869960784912,1.3292218446731567
2.0,0.9570218324661255,1.042887806892395,0.9599338173866272,1.1167412996292114,1.3306654691696167
3.0,0.9585586786270142,1.0448875427246094,0.962607741355896,1.119809627532959,1.3310341835021973
4.0,0.9610138535499573,1.0472166538238525,0.9632889628410339,1.1250486373901367,1.3324689865112305
5.0,0.9659719467163086,1.0483869314193726,0.9620411396026611,1.1286382675170898,1.3338415622711182
6.0,0.9721003174781799,1.0470917224884033,0.960513174533844,1.1300978660583496,1.3333263397216797
7.0,0.9758340120315552,1.0483262538909912,0.9596537351608276,1.125942349433899,1.332118034362793
8.0,0.9737136960029602,1.0482884645462036,0.9584536552429199,1.1222671270370483,1.3306788206100464
9.0,0.9711692333221436,1.0479248762130737,0.9575591683387756,1.1203420162200928,1.3306388854980469
10.0,0.9720014333724976,1.0469402074813843,0.9567665457725525,1.1205655336380005,1.3302701711654663
