timestamp,ch1,ch2,ch3,ch4,ch5
0,0.0021305857226252556,0.028898566961288452,0.04391126707196236,0.011231301352381706,0.009083722718060017
1.0,0.0027404464781284332,0.029005825519561768,0.048587191849946976,0.013065180741250515,0.00844726711511612
2.0,0.005134738050401211,0.039119038730859756,0.04255517199635506,0.028108328580856323,0.010748299770057201
3.0,0.017932649701833725,0.030339637771248817,0.05324830859899521,0.036958809942007065,0.021274307742714882
4.0,0.07396456599235535,0.05034973844885826,0.08852649480104446,0.0466374047100544,0.025631586089730263
5.0,0.13730105757713318,0.04485541582107544,0.10278400033712387,0.04684443771839142,0.029009705409407616
6.0,0.16858188807964325,0.042457740753889084,0.10835903882980347,0.03726935014128685,0.049327339977025986
7.0,0.148825541138649,0.029334474354982376,0.06640905886888504,0.03105849213898182,0.06744184345006943
8.0,0.09468936175107956,0.023674191907048225,0.04529700055718422,0.03250769153237343,0.07752721756696701
9.0,0.05285240709781647,0.03366456925868988,0.03368992358446121,0.022673824802041054,0.0643085166811943
10.0,0.030578099191188812,0.0469798743724823,0.021717268973588943,0.01707286387681961,0.03331802412867546
