timestamp,ch1,ch2,ch3,ch4,ch5
0,0.9555678367614746,1.042353868484497,0.9541658163070679,1.114280104637146,1.3279602527618408
1.0,0.9555742144584656,1.0427818298339844,0.9544077515602112,1.1142317056655884,1.327791452407837
2.0,0.955666720867157,1.0428916215896606,0.9545891880989075,1.1142911911010742,1.3277336359024048
3.0,0.9557400345802307,1.0433385372161865,0.9547833800315857,1.1143544912338257,1.3278758525848389
4.0,0.9557783007621765,1.043418049812317,0.9547674655914307,1.1147865056991577,1.3280001878738403
5.0,0.9557846784591675,1.0456563234329224,0.9546083211898804,1.116048812866211,1.3282445669174194
6.0,0.955673098564148,1.0465348958969116,0.9545924067497253,1.1169350147247314,1.3279380798339844
7.0,0.9556156992912292,1.0467318296432495,0.9547483921051025,1.1170132160186768,1.3279424905776978
8.0,0.9559632539749146,1.0448799133300781,0.9548438787460327,1.1170690059661865,1.3276981115341187
9.0,0.9564255475997925,1.0446110963821411,0.9547260999679565,1.1164658069610596,1.3273650407791138
10.0,0.9568113684654236,1.0450693368911743,0.955108106136322,1.1174116134643555,1.3271695375442505
